IsActive,Number,Name,Date,Notes,Barcode,ArticleAccountCoding,Unit,NetPrice,EU,stock,PurchasePrice,StockBalance,price_with_taxes,price_with_taxes (-20%)
TRUE,MK10082,MK-TO-0090 (AST-24 ),1633428322,,,90,PCE,,3,9,32.4,,555,444
TRUE,MK10083,MK-TO-3131 (AST-31),1633428323,,,90,PCE,,4,4,43.2,,444,355.2
TRUE,MK10084,MK-TO-6060 (ASN-A60F),1633428324,,,90,PCE,,11,5,118.8,,860,688
TRUE,MK10085,MK-KI-5000 (ASHY-TUC),1633428325,,,90,PCE,,5,3,54,,625,500
TRUE,MK10086,MK-TO-2020 (AST-20),1633428326,,,90,PCE,,6,4,64.8,,600,480
TRUE,MK10087,MK-TO-007 (BM44),1633428327,,,90,PCE,,12,3,129.6,,599,479.2
TRUE,OJ-FD-1620,MK-to-1717 (AST-17),1633428328,,,90,PCE,,4,5,43.2,,600,480
TRUE,OJ-MB-1911,MK-TO-3333 (AST-ACA33),1633428329,,,90,PCE,,32,4,345.6,,1290,1032
TRUE,OJ-MI-0672,MK-TO-010,1633428330,,,90,PCE,,12,1,129.6,,999,799.2
TRUE,OJ-TO-0212,MK-TO-009,1633428331,,,90,PCE,,12,1,129.6,,999,799.2
TRUE,OJ-TO-0212,MK-KY-1414 (ASK-SOR),1633428332,,,90,PCE,,8,3,86.4,,762,609.6
TRUE,OJ-TO-0231,MK-SZ-002 (ASSZ-077) (ASSZ-777),1633428333,,,90,PCE,,5,6,54,,499,399.2
TRUE,OJ-TO-0278,MK-KI-0101 (ASK-SORFY),1633428334,,,90,PCE,,7,2,75.6,,690,552
TRUE,OJ-VA-1747,MK-TO-6002 (AST-F602RM),1633428335,,,90,PCE,,6,1,64.8,,940,752
TRUE,OJ-VA-1796,MK-LR-001 (bm195),1633428336,,,90,PCE,,11,1,118.8,,999,799.2
TRUE,OJ-VA-1796,MK-TO-1515 (AST-GGN15),1633428337,,,90,PCE,,5,3,54,,599,479.2
TRUE,OJ-VA-1921,MK-IV-005 (BM412 ),1633428338,,,90,PCE,,21,2,226.8,,999,799.2
TRUE,På Døren Pakke,MK-IV-001,1633428339,,,90,PCE,,21,3,226.8,,999,799.2
TRUE,PG-207,MK-MI-7676 (ASM-76),1633428340,,,90,PCE,,4,4,43.2,,590,472
TRUE,postoppkrav,MK-JP-001 (BM415),1633428341,,,90,PCE,,15,3,162,,800,640
TRUE,Returpakke,MK-SY-2650 -,1633428342,,,90,PCE,,16,2,172.8,,845,676
TRUE,S03S,MK-MI-001 (ASM-81),1633428343,,,90,PCE,,4,8,43.2,,599,479.2
TRUE,S14,MK-LX-4040 (AST-USF40),1633428344,,,90,PCE,,10,1,108,,999,799.2
TRUE,Servicepakke,MK-LR-1000 (ASLR-DIII),1633428345,,,90,PCE,,4,1,43.2,,1250,1000
TRUE,ST10000,MK-AL-1000 (AS-1639),1633428346,,,90,PCE,,3,4,32.4,,399,319.2
TRUE,TEST1254,MK-AL-0000 (AS-1540),1633428347,,,90,PCE,,3,8,32.4,,490,392
TRUE,UN10000,MK-AL-5050 (AST-1539),1633428348,,,90,PCE,,2,7,21.6,,399,319.2
TRUE,UN10001,MK-MI-9191 (ASM-91),1633428349,,,90,PCE,,4,2,43.2,,540,432
TRUE,UN10002,MK-MI-0000 (ASCR-CAL),1633428350,,,90,PCE,,32,1,345.6,,1240,992
TRUE,UN10003,MK-MI-9999 (ASM-99),1633428351,,,90,PCE,,5,2,54,,645,516
TRUE,UN10004,MK-IZ-002 (BM524),1633428352,,,90,PCE,,11,1,118.8,,699,559.2
TRUE,UN10005,MK-HY-0005 (ASHY-GAL),1633428353,,,90,PCE,,5,2,54,,699,559.2
TRUE,UN10006,MK-HY-001 (AS-009),1633428354,,,90,PCE,,6,1,64.8,,599,479.2
TRUE,UN10007,MK-HO-001,1633428355,,,90,PCE,,12,2,129.6,,899,719.2
TRUE,VO123456,MK-HO-HRV (ASH-HRV),1633428356,,,90,PCE,,11,1,118.8,,980,784
TRUE,VW-203,MK-BM-1515 (ASBM-F15),1633428357,,,90,PCE,,25,1,270,,1250,1000
TRUE,VWCB-TR10,MK-FD-002 (bm681),1633428358,,,90,PCE,,11,2,118.8,,1220,976
TRUE,VWCB-TR11,MK-FD-003,1633428359,,,90,PCE,,11,2,118.8,,750,600
TRUE,,ABSRING,1633428360,,,90,PCE,,3,184,32.4,,,
TRUE,DR10484,(KCB-SOR) - (CB-HY-6000 ) - Mellomaksellager,1633428361,,,90,PCE,10320000,26,2,280.8,,1290,1032
TRUE,DR10487,(BM-502A)- Drivaksel bak høyre,1633428362,,,90,PCE,22880000,78,0,842.4,,2860,2288
TRUE,DR10489,"(MK-IV-002) - Ledd, Mellomaksel",1633428363,,,90,PCE,8960000,0,0,0,,1120,896
TRUE,DR10491,"(MANBKU) - Drivakselmansjett, drivleddmansjett, drivknutemans",1633428364,,,90,PCE,7992000,0,0,0,,999,799.2
TRUE,DR10493,(HYCB-001) - (CB-HY-02) - Mellomaksel lager,1633428365,,,90,PCE,7992000,10,6,108,,999,799.2
TRUE,DR10498,"(S02) - Indre drivledd Drivaksling, drivaksel stikkaksel ",1633428366,,,90,PCE,0,24,2,259.2,,850,680
TRUE,AADR10499AA,"(BM-105) - Drivaksel, Bmw, Framaksel venstre ",1633428367,,,90,PCE,0,62,0,669.6,,1800,1440
TRUE,DR10500,(OJ-VO-1671) - Drivknute,1633428368,,,90,PCE,7192000,24,5,259.2,,899,719.2
TRUE,DR10501,"(MANEDS) -Drivakselmansjett, mansjett, belg, drivknutemansj",1633428369,,,90,PCE,15200000,0,0,0,,1900,1520
TRUE,DR10502,(HO-241A) - Drivaksel høyre,1633428370,,,90,PCE,22400000,63,0,680.4,,2800,2240
TRUE,DR10505,"(BM300) -(MK-NI-300) - Ledd, Mellomaksel kryss",1633428371,,,90,PCE,5440000,6,3,64.8,,680,544
TRUE,DR10507,(OJ-BM-1953) Ledd,1633428372,,,90,PCE,8960000,25,2,270,,1120,896
TRUE,DR10508,(VO-232) - Drivaksel høyre,1633428373,,,90,PCE,28000000,125,0,1350,,3500,2800
TRUE,DR10510,(TO-247A) - Drivaksel høyre,1633428374,,,90,PCE,23120000,75,0,810,,2890,2312
TRUE,DR11014,OJ-NI-0189 - Drivledd,1633428375,,,90,PCE,,17,2,183.6,,750,600
TRUE,DR11015,OJ-NI-0192 - Drivledd,1633428376,,,90,PCE,,18,4,194.4,,750,600
TRUE,DR11016,OJ-NI-0195- Drivledd,1633428377,,,90,PCE,,16,2,172.8,,650,520
TRUE,DR11018,OJ-NI-1190 -(0210-FX35) - Drivledd,1633428378,,,90,PCE,,34,2,367.2,,1190,952
TRUE,DR11019,OJ-NI-0136 - Drivledd,1633428379,,,90,PCE,,26,1,280.8,,750,600
TRUE,DR11020,OJ-NI-4828 -(0210-R51R)- Drivledd,1633428380,,,90,PCE,,50,2,540,,1790,1432
TRUE,DR11021,OJ-NI-3198 -(0210-T30RA44)-VARENR,1633428381,,,90,PCE,,20,1,216,,1320,1056
TRUE,DR11027,OJ-NI-0141 - Drivledd,1633428382,,,90,PCE,,15,1,162,,750,600
TRUE,DR11030,OJ-RN-1379 - Drivledd,1633428383,,,90,PCE,,19,4,205.2,,943,754.4
TRUE,DR11031,OJ-RN-1372 - Drivledd,1633428384,,,90,PCE,,21,2,226.8,,850,680
TRUE,DR11032,OJ-RN-1382- Drivledd,1633428385,,,90,PCE,,17,1,183.6,,950,760
TRUE,DR11036,OJ-RN-1915 - Drivledd,1633428386,,,90,PCE,,22,2,237.6,,850,680
TRUE,DR11037,OJ-RN-1919 - Drivledd,1633428387,,,90,PCE,,37,2,399.6,,1425,1140
TRUE,DR11043,OJ-RN-1426 - Drivledd,1633428388,,,90,PCE,,15,1,162,,954,763.2
TRUE,DR11045,OJ-RN-1904 - Drivledd,1633428389,,,90,PCE,,23,2,248.4,,1190,952
TRUE,DR18000,OJ-TO-0278,1633428390,,,90,PCE,,24,2,259.2,,,
TRUE,DR18019,OJ-HY-0664 - Drivledd,1633428391,,,90,PCE,,32,2,345.6,,1550,1240
TRUE,DR18033,OJ-HY-0650 (1210-014A44 )- Drivledd,1633428392,,,90,PCE,,25,1,270,,990,792
TRUE,DR18201,OJ-MI-8535 -(0410-GA2RR) - Drivledd,1633428393,,,90,PCE,,69,1,745.2,,2350,1880
TRUE,DR18400,S03S,1633428394,,,90,PCE,,25,5,270,,,
TRUE,DR18412,OJ-TO-0212,1633428395,,,90,PCE,,16,3,172.8,,,
TRUE,DR18444,CB-HO-01 (HCB-005) - Mellomaksellager,1633428396,,,90,PCE,,6,3,64.8,,990,792
TRUE,DR18453,CB-HO-04 (HCB-002) - Mellomaksellager,1633428397,,,90,PCE,,14,14,151.2,,999,799.2
TRUE,DR18550,CB-HO-02 (HCB-003) - Mellomaksellager,1633428398,,,90,PCE,,22,10,237.6,,1250,1000
TRUE,DR18800,CB-MZ-4050 (MZCB-B2500) - Mellomaksel lager,1633428399,,,90,PCE,,35,1,378,,1480,1184
